"date","shop","listing","seller","bat","species","format","part","currency","price","mean_price","ship_state","ship_country","individuals"
2022-10-04,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.62,47.834,,"UK",1
2022-10-05,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.9,47.834,,"UK",1
2022-10-06,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.43,47.834,,"UK",1
2022-10-07,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",46.77,47.834,,"UK",1
2022-10-10,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",46.77,47.834,,"UK",1
2022-10-11,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",46.58,47.834,,"UK",1
2022-10-12,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",46.39,47.834,,"UK",1
2022-10-14,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.36,47.834,,"UK",1
2022-10-17,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.36,47.834,,"UK",1
2022-10-18,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.66,47.834,,"UK",1
2022-10-19,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.33,47.834,,"UK",1
2022-10-20,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.24,47.834,,"UK",1
2022-10-21,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.24,47.834,,"UK",1
2022-10-24,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.54,47.834,,"UK",1
2022-10-25,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",47.92,47.834,,"UK",1
2022-10-26,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",48.5,47.834,,"UK",1
2022-10-27,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",48.52,47.834,,"UK",1
2022-10-28,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",48.52,47.834,,"UK",1
2022-11-01,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",48.39,47.834,,"UK",1
2022-11-07,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",48.09,47.834,,"UK",1
2022-11-08,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",48.09,47.834,,"UK",1
2022-11-15,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",49.47,47.834,,"UK",1
2022-11-22,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",49.6,47.834,,"UK",1
2022-12-30,"Etsy","etsy_203","seller_053","Bat","K. picta","Coffin/Jar","Entire bat","$",50.33,47.834,,"UK",1
2022-10-03,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.03,60.2257142857143,,"UK",1
2022-10-04,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.52,60.2257142857143,,"UK",1
2022-10-05,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.87,60.2257142857143,,"UK",1
2022-10-06,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.28,60.2257142857143,,"UK",1
2022-10-07,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",58.46,60.2257142857143,,"UK",1
2022-10-10,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",58.46,60.2257142857143,,"UK",1
2022-10-11,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",58.23,60.2257142857143,,"UK",1
2022-10-12,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",57.98,60.2257142857143,,"UK",1
2022-10-14,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.2,60.2257142857143,,"UK",1
2022-10-17,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.2,60.2257142857143,,"UK",1
2022-10-18,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.57,60.2257142857143,,"UK",1
2022-10-19,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.16,60.2257142857143,,"UK",1
2022-10-20,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.05,60.2257142857143,,"UK",1
2022-10-21,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.05,60.2257142857143,,"UK",1
2022-10-24,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.42,60.2257142857143,,"UK",1
2022-10-25,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",59.89,60.2257142857143,,"UK",1
2022-10-26,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",60.62,60.2257142857143,,"UK",1
2022-10-27,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",60.65,60.2257142857143,,"UK",1
2022-10-28,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",60.65,60.2257142857143,,"UK",1
2022-11-01,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",60.48,60.2257142857143,,"UK",1
2022-11-07,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",60.12,60.2257142857143,,"UK",1
2022-11-08,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",60.12,60.2257142857143,,"UK",1
2022-11-15,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",61.84,60.2257142857143,,"UK",1
2022-11-22,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",62,60.2257142857143,,"UK",1
2022-11-29,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",62.84,60.2257142857143,,"UK",1
2022-12-07,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",63.91,60.2257142857143,,"UK",1
2022-12-13,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",64.81,60.2257142857143,,"UK",1
2022-12-30,"Etsy","etsy_204","seller_053","Bat","K. picta","Frame","Entire bat","$",62.91,60.2257142857143,,"UK",1
2022-11-29,"Etsy","etsy_205","seller_050","Bat","Other bat spp.","Frame","Entire bat","$",53,53,"California","United States",
2022-10-05,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",37.48,37.9608333333333,,"Spain",
2022-10-12,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",36.5,37.9608333333333,,"Spain",
2022-10-14,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",36.78,37.9608333333333,,"Spain",
2022-10-25,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",37.41,37.9608333333333,,"Spain",
2022-10-26,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",37.83,37.9608333333333,,"Spain",
2022-10-27,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",37.85,37.9608333333333,,"Spain",
2022-10-28,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",37.85,37.9608333333333,,"Spain",
2022-11-07,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",37.63,37.9608333333333,,"Spain",
2022-11-08,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",37.63,37.9608333333333,,"Spain",
2022-11-29,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",38.98,37.9608333333333,,"Spain",
2022-12-07,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",39.5,37.9608333333333,,"Spain",
2022-12-30,"Etsy","etsy_206","seller_040","Bat","Other bat spp.","Other","Entire bat","$",40.09,37.9608333333333,,"Spain",
2022-10-05,"Etsy","etsy_207","seller_040","Bat","Other bat spp.","Standalone","Entire bat","$",38.52,38.52,,"Spain",
2022-10-05,"Etsy","etsy_208","seller_074","Bat","K. picta","Frame","Entire bat","$",100,100,"Florida","United States",2
2022-10-06,"Etsy","etsy_208","seller_074","Bat","K. picta","Frame","Entire bat","$",100,100,"Florida","United States",2
2022-10-03,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",79.95,68.3195454545455,,"France",2
2022-10-04,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",79.95,68.3195454545455,,"France",2
2022-10-05,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",79.95,68.3195454545455,,"France",2
2022-10-06,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",71.95,68.3195454545455,,"France",2
2022-10-07,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",71.95,68.3195454545455,,"France",2
2022-10-10,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",71.95,68.3195454545455,,"France",2
2022-10-11,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",71.95,68.3195454545455,,"France",2
2022-10-12,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",71.95,68.3195454545455,,"France",2
2022-10-14,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",71.95,68.3195454545455,,"France",2
2022-10-17,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-10-18,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-10-19,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-10-20,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-10-21,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-10-24,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-10-25,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-10-26,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-10-27,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-10-28,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-11-01,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-11-07,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-11-08,"Etsy","etsy_209","seller_045","Bat","K. picta","Frame","Entire bat","$",63.96,68.3195454545455,,"France",2
2022-10-03,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-04,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-05,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-06,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-07,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-10,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-11,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-12,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-14,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-17,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-18,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-19,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-20,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-21,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-24,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-25,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-26,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-27,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-10-28,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-11-01,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-11-07,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-11-08,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-11-15,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-11-22,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-11-29,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-12-07,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-12-13,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-12-30,"Etsy","etsy_210","seller_070","Bat","K. picta","Frame","Entire bat","$",98.99,98.99,"California","United States",2
2022-11-01,"Etsy","etsy_211","seller_031","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",15.95,15.95,"Michigan","United States",
2022-11-07,"Etsy","etsy_211","seller_031","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",15.95,15.95,"Michigan","United States",
2022-11-08,"Etsy","etsy_211","seller_031","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",15.95,15.95,"Michigan","United States",
2022-11-15,"Etsy","etsy_211","seller_031","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",15.95,15.95,"Michigan","United States",
2022-12-07,"Etsy","etsy_211","seller_031","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",15.95,15.95,"Michigan","United States",
2022-12-13,"Etsy","etsy_211","seller_031","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",15.95,15.95,"Michigan","United States",
2022-10-03,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-04,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-05,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-06,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-07,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-10,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-11,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-12,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-14,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-17,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-18,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-19,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-20,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-21,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-24,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-25,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-26,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-27,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-28,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-11-01,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-11-07,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-11-08,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-11-15,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-11-22,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-11-29,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-12-07,"Etsy","etsy_212","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-12,"Etsy","etsy_213","seller_059","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",55,55,"Pennsylvania","United States",
2022-10-14,"Etsy","etsy_213","seller_059","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",55,55,"Pennsylvania","United States",
2022-10-05,"Etsy","etsy_214","seller_036","Bat","Other bat spp.","Standalone","Entire bat","$",60,58.3333333333333,"Illinois","United States",
2022-10-06,"Etsy","etsy_214","seller_036","Bat","Other bat spp.","Standalone","Entire bat","$",60,58.3333333333333,"Illinois","United States",
2022-10-10,"Etsy","etsy_214","seller_036","Bat","Other bat spp.","Standalone","Entire bat","$",60,58.3333333333333,"Illinois","United States",
2022-10-12,"Etsy","etsy_214","seller_036","Bat","Other bat spp.","Standalone","Entire bat","$",60,58.3333333333333,"Illinois","United States",
2022-10-14,"Etsy","etsy_214","seller_036","Bat","Other bat spp.","Standalone","Entire bat","$",60,58.3333333333333,"Illinois","United States",
2022-10-25,"Etsy","etsy_214","seller_036","Bat","Other bat spp.","Standalone","Entire bat","$",60,58.3333333333333,"Illinois","United States",
2022-10-26,"Etsy","etsy_214","seller_036","Bat","Other bat spp.","Standalone","Entire bat","$",60,58.3333333333333,"Illinois","United States",
2022-10-27,"Etsy","etsy_214","seller_036","Bat","Other bat spp.","Standalone","Entire bat","$",60,58.3333333333333,"Illinois","United States",
2022-10-28,"Etsy","etsy_214","seller_036","Bat","Other bat spp.","Standalone","Entire bat","$",60,58.3333333333333,"Illinois","United States",
